Theta,Phi
1.51076888,2.172998803
1.511087011,0.213525331
1.51115906,0.01548227
1.512004992,0.0055507
1.512214983,2.719319174
1.512370053,0.423991146
1.51262107,2.00778174
1.51277937,2.75076094
1.513231687,6.090256769
1.513594081,4.561228905
1.51405808,3.93572242
1.514587419,4.228929488
1.51471073,3.39374763
1.514874841,2.449548212
1.514931385,5.462499387
1.515314906,4.272338802
1.51579948,0.75314456
1.515830866,4.526983927
1.515856616,1.654761451
1.51623909,4.68350741
1.516431415,4.013304287
1.516769273,5.80488006
1.516778304,4.065523863
1.51695185,0.25336885
1.517400465,2.580797292
1.517566147,5.683874966
1.51786033,3.09944071
1.518034267,0.223203886
1.51815801,5.1657586
1.518231372,1.909824919
1.518260794,5.854677396
1.51830509,3.82196799
1.518332822,1.134050849
1.518555952,5.310760607
1.518649038,1.608879312
1.518908724,0.373319757
1.519476774,3.188124798
1.519680774,5.585646816
1.520367785,5.114400435
1.52041373,3.28238734
1.520546962,3.687088396
1.521189137,1.662174633
1.521290323,5.899507005
1.521387979,3.096213368
1.521515082,4.692639308
1.521567928,1.479004865
1.521711125,2.763552641
1.522074503,2.337866971
1.523022422,4.615297355
1.523187706,1.467552373
1.523571377,4.982916411
1.523754485,4.258689065
1.523780128,4.866032566
1.524149147,3.463185474
1.524295216,3.090055253
1.52437072,1.40702254
1.525069785,3.768878486
1.525101819,5.216379616
1.52510972,1.840474724
1.525377914,1.797753908
1.525631459,2.085904141
1.52584764,2.22930403
1.525896747,1.918080285
1.526077475,0.518588843
1.526328147,1.167479226
1.5264221,3.56384443
1.526589342,0.95880314
1.526644126,0.175072053
1.526649604,2.405587834
1.526791904,3.596220398
1.52696313,3.96853135
1.527134664,3.184056133
1.527324146,3.69736362
1.528243857,4.563159954
1.528482462,3.369183523
1.52853754,3.736197758
1.528868065,5.273721396
1.528982114,0.244026562
1.529152342,6.20107857
1.529933741,1.128511061
1.530341422,0.923536308
1.530928669,5.422446531
1.531628753,3.72144742
1.531668486,1.198616557
1.532199811,2.569928902
1.532280379,5.673141643
1.5325035,5.31024087
1.532829163,4.316576867
1.53284587,2.214318555
1.533172144,4.98524551
1.533205662,1.97717184
1.53353383,2.58694767
1.533576122,1.918556328
1.534146932,3.718881874
1.534531613,2.248821644
1.534685741,5.210983997
1.534938031,1.775206682
1.53554026,3.23749779
1.535708799,1.132507823
1.535716648,3.545097255
1.53587952,0.11460333
1.536111451,5.5121178
1.536491196,3.840774245
1.53653049,4.76076205
1.53673239,1.7844339
1.536821249,0.760092274
1.536835148,0.757845164
1.536878776,0.846923148
1.53750579,1.83803078
1.5375371,0.766051036
1.537838847,1.046951661
1.537839186,3.204609709
1.53792573,4.85833109
1.53811017,0.3671632
1.538520212,4.231050788
1.53869474,6.055621306
1.539194834,5.903612461
1.53951092,4.27766846
1.539577577,5.83984557
1.539862588,3.901348248
1.540196754,5.282768073
1.540234731,0.390749151
1.540369197,1.330085793
1.540411405,3.6898975
1.54085602,3.37174913
1.541228348,2.233099532
1.5413178,4.52993395
1.5418815,4.10856427
1.541937256,4.948805584
1.54289795,3.55405588
1.54294124,0.050519191
1.54344935,1.691509665
1.543668307,5.515760122
1.543780277,5.503839363
1.544460466,3.668333632
1.545769728,3.129792989
1.545848123,4.022723504
1.546458998,4.630493056
1.54705096,3.47829032
1.547071259,2.23030957
1.547665455,4.536715296
1.547758799,0.571845307
1.5479477,3.53055556
1.548623154,4.239144339
1.549111886,2.724077511
1.549382689,2.543928997
1.54940901,3.81670556
1.549467173,1.125235066
1.5495296,5.017024027
1.549615128,4.185632183
1.54976951,0.19226232
1.550001489,1.057752868
1.550306524,4.857107976
1.55042166,1.86678564
1.55068542,3.97665174
1.550698285,6.181904598
1.55121558,6.24296866
1.55143145,4.864263623
1.551881766,2.179354994
1.551922565,5.498763875
1.552073225,1.693580383
1.55219066,1.11870529
1.552304986,1.786363329
1.552525761,2.341947616
1.552833912,3.127462687
1.5530845,4.893354282
1.553364987,4.807110703
1.55384587,0.61232726
1.554391883,0.352329365
1.55475367,2.75799574
1.55485179,0.19236399
1.55485368,5.220998099
1.554901418,4.308168387
1.5549659,0.158779
1.555465256,0.795766507
1.5555469,3.18919059
1.555587034,5.568787397
1.555790134,1.17302561
1.555836417,5.097091729
1.556015367,0.643680959
1.55649071,2.59065005
1.556850824,4.743269118
1.556896701,2.905236785
1.55698177,0.34834336
1.557192217,0.745364439
1.557255933,6.093853352
1.557263951,4.461745406
1.558180723,0.17018637
1.55819921,5.42416844
1.558326326,4.795014757
1.5585437,5.331600268
1.558575781,5.475993402
1.55893826,3.2547532
1.55925966,0.50742047
1.559436166,3.236936206
1.559480393,5.641982899
1.55959634,4.46233418
1.559835988,5.339994666
1.559930332,4.250899847
1.560106959,6.018719267
1.56024374,5.2210772
1.560838699,2.223725155
1.561723084,2.993569378
1.562068431,4.972617476
1.562942006,1.727271431
1.563189822,2.589822031
1.563402739,2.675215601
1.563411238,0.930303676
1.563597637,0.02622983
1.564172483,5.823436803
1.564559046,5.390248199
1.565081,0.66165792
1.565091542,0.06607896
1.565545855,0.911993142
1.5655846,3.8971003
1.565585692,1.065390735
1.565623963,0.429694333
1.565690703,4.813617193
1.565713347,4.68461561
1.565730206,4.678050719
1.566177701,3.719059597
1.566496103,0.306821809
1.566501227,1.488243726
1.566588885,6.258416871
1.56720385,5.696765921
1.5673526,3.783537355
1.56742709,3.24872333
1.56758364,3.123183462
1.56781108,5.29060711
1.567983344,1.852598383
1.568178605,1.025101988
1.56861412,2.53461064
1.568801798,3.324202269
1.569199032,5.685253531
1.569257784,5.465927111
1.569534344,5.409075633
1.569620222,0.569674534
1.569745484,2.15932278
1.57008299,3.72812743
1.570480631,3.570971259
1.570693089,3.580047282
1.570938504,5.356193545
1.571255239,0.265148573
1.571272448,4.055018242
1.571596458,4.80179073
1.57189199,3.018093324
1.57197184,5.829677394
1.572094472,5.793738705
1.572525774,5.654514258
1.572610283,3.16992339
1.572691067,2.123977055
1.57292536,3.092490325
1.573071532,0.207010276
1.573627752,2.315447719
1.574378615,5.605363644
1.57472359,2.56597429
1.574766625,0.320262147
1.57483947,1.793705894
1.575075339,0.825686879
1.57523717,3.14848515
1.575533691,3.207403443
1.576036344,3.430905676
1.57628659,2.42630398
1.576687071,1.06099576
1.577568612,5.806299188
1.578059729,2.517501427
1.578183215,0.163617366
1.578186702,1.331569443
1.578216462,0.445157571
1.57846813,0.95570377
1.578663515,3.081945681
1.57916791,0.018438108
1.579501356,2.493312058
1.579665168,5.298284688
1.579819572,0.438431246
1.57982138,1.07345249
1.580336066,1.002892552
1.580424261,5.848492868
1.58043935,3.79765016
1.580523772,2.71432489
1.58078082,0.35442561
1.58099385,1.740864536
1.581012725,2.145523221
1.581052871,0.628379221
1.581093285,3.875888049
1.581360206,2.550023128
1.58195121,2.94774753
1.58249036,5.04028965
1.582780804,4.217087396
1.582922206,5.392444332
1.583358,3.944641833
1.58355764,2.64966895
1.583694814,0.812320455
1.584640329,1.816855277
1.58573475,2.8907799
1.585814663,1.098271385
1.58618289,0.06495766
1.586469501,5.147895901
1.58675246,3.41599245
1.58746911,5.192139254
1.587488249,6.011897047
1.587543942,3.720267095
1.587756968,4.040705529
1.587758308,3.885757243
1.588367166,3.487816175
1.58839385,5.81427705
1.588706264,2.596006208
1.589201523,6.196488136
1.589564671,3.73482352
1.589799247,5.462013465
1.589908209,5.827425338
1.58992281,4.076564254
1.59078758,6.21642975
1.591010203,3.446621684
1.591261545,6.220529877
1.591267256,0.409777735
1.591664856,3.032121981
1.59168103,4.15005063
1.592049977,4.842677812
1.592457757,5.504547824
1.59273139,5.109688
1.59289604,1.92891097
1.593013229,0.493600827
1.593226478,0.354462668
1.594384485,5.657101878
1.594647185,0.864902534
1.595161732,4.803667146
1.59550372,3.03549382
1.595837579,5.797102392
1.595849907,5.591917731
1.59596425,4.458156712
1.596167145,0.072579396
1.596695621,0.923746861
1.596875351,5.619487607
1.596978935,0.019815572
1.597266529,5.640335343
1.59731529,5.730848828
1.59739411,5.83298704
1.59753558,0.08508511
1.597770365,5.446113772
1.59828699,3.75484415
1.59849408,2.36200682
1.599254581,0.741708229
1.599390053,2.914457881
1.599537293,2.723179538
1.600336552,4.479951364
1.60071432,1.863660587
1.601226885,2.470827241
1.601269548,4.002152475
1.60168793,0.54821316
1.601776291,2.585338503
1.602020282,2.43722279
1.602097202,3.993978784
1.602253727,5.823589596
1.60227398,4.792749272
1.602292631,6.163828019
1.602673113,0.147128511
1.603104498,6.173481005
1.603136317,3.265882159
1.603391225,0.785191969
1.603498525,3.463411842
1.60355951,4.52418421
1.60360275,4.65118808
1.60394137,0.48370902
1.604049448,1.859417673
1.604753163,5.088760087
1.604799764,2.166551346
1.60514355,0.92089093
1.605239917,3.571727794
1.605757975,5.624144151
1.605918633,5.770740332
1.606010345,0.915285291
1.606250511,3.467752316
1.606988566,1.8507563
1.607095708,0.082566024
1.60726453,2.98157142
1.607997868,1.433529787
1.608137021,6.111435729
1.60821185,3.53306926
1.608238603,3.597973
1.60830185,2.02099269
1.608379293,5.477323142
1.60838658,5.72892499
1.608754554,1.875211102
1.60886409,5.03083161
1.609215136,5.851714215
1.60958933,4.98332485
1.610124448,5.19929776
1.610512208,3.5319173
1.610863636,0.110705944
1.611104006,1.366863502
1.611423569,4.889207027
1.611566861,1.440301825
1.612254467,1.317333995
1.612411187,3.779283758
1.612453815,3.444334272
1.613416732,3.609651683
1.613960452,2.297355189
1.614630553,4.999855907
1.61491344,0.83525035
1.614929632,0.647980595
1.615087864,0.214063281
1.61509064,1.71250091
1.615547334,4.611920944
1.615987731,3.304060318
1.616577788,5.320653727
1.616665776,5.145951941
1.616751563,4.804955974
1.617145231,6.082406087
1.61728788,1.689828873
1.61740787,4.13563983
1.618409785,4.161553504
1.618413402,2.602763002
1.61895149,2.527918897
1.61907033,2.47919617
1.619697804,2.195698215
1.619940014,2.44727592
1.619968768,2.12868756
1.619974946,1.563357695
1.620176809,6.038108449
1.620427179,3.965267573
1.620595365,3.978624779
1.620976482,6.02009006
1.621079257,4.150186671
1.621584168,5.009022334
1.621910461,1.862888034
1.622093365,5.532717538
1.62221135,3.80301137
1.622990901,4.981374019
1.623364732,4.747614436
1.623440639,5.805455985
1.623565089,4.735203326
1.623614234,2.676128282
1.624039021,2.415021702
1.624587223,3.952375424
1.62479952,3.21724467
1.6255577,5.19652207
1.62565732,5.07016268
1.62662535,0.474595639
1.626628764,5.588381934
1.626714982,1.30105571
1.626731322,4.575596113
1.627453193,4.141648256
1.627994672,5.611263523
1.628006182,3.966904187
1.628908027,3.972608259
1.62899862,0.48807129
1.629211566,5.492836324
1.629291406,3.70195139
1.629424255,3.57995375
1.629624605,4.669852507
1.629638797,2.000250079
1.63014892,0.41719264
1.630252308,0.813303223
1.630687899,1.502452603
1.630980336,0.848895749
1.63118508,0.14748179
1.631413516,3.03957559
1.63148858,5.06270616
1.632295383,3.044726053
1.63260465,1.92062068
1.632819561,5.571502626
1.632872928,5.819185922
1.633616247,3.640146762
1.633924487,3.413146238
1.634485341,3.533588968
1.634507671,2.434441468
1.634516702,0.754724298
1.634806161,5.07544719
1.634879698,2.932968713
1.635107929,2.414534127
1.63540709,5.17487133
1.63546917,0.83106371
1.63566034,5.07331652
1.635864201,0.741197406
1.636360954,0.752738669
1.636443057,5.064295003
1.636644018,3.994607643
1.637013475,1.71459752
1.638085612,0.399197148
1.638293102,3.573912546
1.638698,5.67198027
1.639442737,5.468994032
1.63976235,4.532114716
1.639790697,0.096214739
1.639815029,5.281619959
1.64039781,2.1293493
1.640424516,0.843043544
1.640591405,5.748553055
1.64076735,4.80625691
1.64108227,4.91209945
1.642156563,3.260749489
1.642339855,4.940510832
1.6425499,4.56511164
1.642555838,4.457842516
1.642760037,0.603418241
1.642891584,1.734893756
1.643609186,0.814911035
1.643678129,3.174034936
1.643831335,3.267582157
1.64487703,5.4026871
1.645145592,1.709821415
1.645175869,0.044476019
1.645264854,2.629353388
1.645280684,3.929745653
1.64590603,3.227760604
1.645923812,0.048125857
1.645997922,3.956972108
1.646843546,4.195548989
1.648038749,1.714703058
1.648135475,4.575016275
1.6483589,0.05182293
1.64848696,2.588901125
1.648983359,1.370123549
1.649365834,1.693648191
1.649486709,4.535441901
1.64953787,3.2433075
1.649606761,3.095696353
1.650602428,6.138905102
1.651266303,2.912037974
1.651574929,4.834343267
1.65195412,5.351071249
1.652313113,1.548508287
1.652505306,3.266621695
1.652573484,1.722713836
1.653099624,1.39422223
1.654051232,5.72675086
1.655302659,4.729818966
1.655612723,4.121352609
1.656692069,0.735239637
1.656724213,2.186638457
1.656730261,0.075210788
1.656917619,6.029053023
1.656963747,4.737095616
1.657892677,5.63296329
1.658954156,4.715304931
1.65979825,5.47919277
1.659819783,4.698684911
1.661370688,6.047249334
1.662477346,0.982251983
1.662610993,0.085291471
1.66415649,4.20051357
1.664326948,1.497486347
1.664357974,0.040090874
1.66444552,3.03813833
1.664842468,2.138801494
1.664887295,4.183480148
1.6649793,0.618513107
1.665279817,2.971818808
1.665394929,0.663996892
1.665407755,0.977424917
1.66548652,5.4456442
1.666084389,0.597334175
1.666093208,5.278528483
1.66654398,0.57172651
1.66658702,0.12805411
1.66673872,4.74076453
1.667212217,1.426057273
1.667322893,4.541125352
1.667749983,0.984860842
1.668120086,1.013198401
1.66824583,5.65199533
1.668327323,1.397951939
1.668917034,2.537932214
1.669013994,0.099908786
1.669902431,0.754728845
1.670115206,2.497101404
1.670479078,0.648404914
1.670479091,4.789291141
1.671110557,5.277439477
1.67210424,2.44286028
1.674539724,0.018436977
1.67484592,0.867434096
1.675062964,6.250707266
1.675111581,6.244888463
1.675535814,3.237467992
1.676005495,3.788017398
1.676206099,1.308542447
1.677042098,3.252184683
1.67726518,0.60469995
1.677385021,0.922264258
1.677879072,2.957490374
1.67823594,6.11785498
1.678249406,4.778349606
1.680463064,1.403482828
1.681330882,1.49974624
1.681708162,4.016001388
1.681826435,4.760984524
1.681883199,3.062411556
1.682019212,0.914032216
1.682297022,3.30426311
1.682767532,5.333815781
1.682797184,0.580021605
1.68355444,3.23643264
1.683696976,4.520466193
1.683743696,0.943125017
1.683944094,3.834538706
1.684050037,1.335052188
1.68465482,4.495402252
1.684750273,4.803454827
1.685496036,2.334003408
1.68581525,5.34212892
1.685867132,1.366243979
1.685885675,0.945894403
1.685932277,0.739834844
1.687037272,6.01504931
1.6874812,0.03893025
1.688520481,6.013968029
1.688586413,4.818338854
1.688643789,1.51376696
1.68927381,3.02021749
1.6897967,2.19895467
1.689915898,4.65695798
1.69038879,3.15107088
1.690479295,0.105873649
1.69175638,5.51704858
1.692058415,4.599961094
1.69232354,3.922664532
1.692724543,0.679409149
1.69291054,0.81326629
1.692912983,6.012635269
1.693087501,1.583902482
1.69372634,5.34469492
1.693971423,2.934421785
1.69425052,4.691000772
1.694834288,4.844774315
1.695097554,2.191246183
1.695330948,1.305911795
1.69605021,3.08949313
1.69611912,2.3128449
1.696251715,4.854024212
1.696253407,1.664383611
1.696816266,3.743445077
1.696909487,5.470708908
1.697444801,2.325623391
1.69758848,1.458754867
1.697701963,3.153845363
1.69790347,0.11762622
1.697976976,5.501690291
1.698540381,2.227428354
1.698627877,1.382363088
1.69899155,2.41921076
1.699079281,2.253741118
1.70038973,5.48832305
1.701021996,5.560437788
1.702110614,1.558908431
1.702144886,1.665143777
1.70245895,3.76121106
1.702930707,3.120197208
1.703327801,4.711655155
1.703959059,3.73844416
1.704247908,3.208011107
1.704534175,5.507820884
1.704574613,2.191878203
1.7053001,4.782798644
1.705516908,1.571075262
1.705521096,2.463296527
1.705841292,0.012361505
1.706094101,1.743823025
1.706400187,2.505246762
1.70642967,4.025029619
1.706496813,6.026260524
1.707316852,2.334283436
1.707776847,4.492483539
1.707907732,5.478899279
1.709241079,6.056719
1.709820488,3.973539354
1.709861837,3.856766721
1.710002011,2.311586084
1.710065515,0.72986923
1.712327033,5.271491736
1.71276296,2.50058051
1.713118104,2.276604315
1.713815258,0.89020614
1.714668059,3.926400953
1.71471834,4.67521557
1.715598344,3.83141496
1.715731112,4.069667047
1.715938981,0.600695478
1.716675774,4.69729564
1.716749047,4.824519226
1.717235204,3.234247045
1.717331312,1.347950823
1.71856709,2.880462397
1.71941686,1.34887818
1.71947784,4.009383681
1.719504333,1.729696187
1.719665249,1.525889082
1.72015833,3.16891316
1.720243851,0.059351423
1.720586581,4.6918014
1.721463279,1.318752795
1.72155844,1.30453787
1.721938584,2.518226971
1.722010866,3.709438617
1.723209297,0.844164195
1.723388622,0.144288176
1.72357302,4.45153182
1.723650561,2.387998944
1.725060379,1.477769193
1.725236546,3.999437212
1.725946605,2.136391128
1.726422311,6.159886893
1.726504987,0.565905466
1.726657312,2.481791431
1.72797126,3.04478335
1.72889753,3.1228984
1.728988092,4.667415958
1.72939681,5.58506058
1.729405501,5.546538834
1.729612676,4.55041748
1.73010501,6.257571714
1.730114815,3.149926182
1.730361681,6.199804581
1.730425642,4.619035582
1.730567097,0.808049144
1.731392685,5.569286794
1.73348907,2.96787605
1.733754431,4.027371259
1.734169819,5.57209667
1.734484212,5.477955294
1.734541295,4.821913394
1.734769399,0.12307214
1.735362433,5.54942415
1.73567209,2.30603907
1.735893016,6.106922947
1.736375556,3.972129618
1.736440767,4.621492045
1.73685288,1.74603472
1.736879311,2.335867305
1.737634036,5.524011296
1.738186035,0.714726854
1.73860688,4.56226068
1.738986465,4.530115752
1.739893621,1.34198659
1.740063547,0.836675726
1.74024282,4.84507187
1.74129642,3.791856398
1.741450434,0.719887682
1.74165406,1.52009087
1.742138086,3.182586936
1.74245259,6.10111367
1.742556337,0.827000364
1.74279987,2.21598164
1.742919582,2.428898553
1.74384088,2.29097168
1.744916368,2.263956587
1.74533487,3.86738874
1.745587028,2.352289537
1.745902307,0.114079985
1.746154094,3.800711862
1.746310193,2.261595477
1.746340947,3.108067881
1.74679027,5.31226337
1.747000655,3.857131431
1.74734623,5.30823701
1.747939308,4.646456115
1.74829276,4.054196846
1.748494548,2.93472178
1.74865647,2.31327828
1.748734995,3.833511005
1.748753891,3.285491935
1.74922243,6.239540057
1.749610294,0.113363125
1.751024619,0.000941534
1.75120661,0.82376955
1.751797595,0.911108044
1.751926688,1.703675367
1.752715519,3.804319033
1.752890906,1.32088351
1.75316793,0.57171356
1.753328532,2.385778903
1.75339157,3.70685241
1.753708449,3.141220842
1.754004482,2.397903845
1.75416489,1.579056673
1.754317455,1.425723638
1.757073775,6.116132556
1.757094915,4.756280037
1.757370811,3.91972889
1.758209629,4.880733166
1.758238797,4.564206111
1.758627776,0.936692857
1.758715229,0.078367804
1.759545772,4.525992676
1.759802492,3.164682955
1.759804123,4.698721436
1.759843,0.83090487
1.76169716,0.59077031
1.762546905,1.554218202
1.763161222,4.642138421
1.76318901,1.49348436
1.76439048,0.924051534
1.764603037,2.198049884
1.766243932,4.70100179
1.766792259,6.224844948
1.767071598,1.412533525
1.767315761,2.99307983
1.767372469,2.338534401
1.767991127,0.743823995
1.768106838,4.60264755
1.768695904,4.676686058
1.768767527,3.806534711
1.76896234,4.62576431
1.76912893,3.81051532
1.769234073,3.949894896
1.769875288,0.671732194
1.770482239,1.391883644
1.770730919,2.41890379
1.771130994,4.710304043
1.771185685,2.904838122
1.771355391,5.357837596
1.772084999,5.530369597
1.77222663,2.40093863
1.77245186,4.0371519
1.773155349,2.361354116
1.773697054,6.163491161
1.773894319,1.55112105
1.774543847,0.041896689
1.77471572,2.27312351
1.775606729,0.668501015
1.775827437,0.598426082
1.776349283,1.413017071
1.776655764,3.748339935
1.776764997,1.620153091
1.77725274,2.15851
1.777409709,3.977069381
1.777604945,5.327471631
1.77846649,6.231645834
1.77857785,5.59273815
1.778934623,2.281401067
1.779848834,6.212167821
1.78012043,2.34240832
1.781152932,4.06218569
1.781523734,2.976284261
1.781632949,4.472102653
1.78471995,1.46986128
1.784916428,0.089827537
1.785577875,0.148147019
1.785646344,5.343417336
1.78574971,1.5539781
1.78621833,6.095802682
1.7873347,5.54486131
1.787580253,3.811123893
1.78767211,3.918867576
1.787792412,6.197704934
1.7883559,3.00909978
1.788885461,4.76555766
1.7905023,5.48360352
1.791202596,3.015793263
1.791396454,0.881729757
1.791767786,4.725529099
1.791811238,1.419607904
1.79181936,5.61849699
1.792233455,1.49511121
1.792929848,4.492923154
1.79302448,6.27606323
1.794000997,2.311340084
1.794176973,4.569832139
1.794440293,1.54326324
1.794581469,5.378242633
1.79508078,5.35472285
1.795160421,4.580684443
1.795435617,2.908204566
1.795793779,5.506047428
1.796217595,3.923411276
1.796242058,5.48768826
1.79676661,3.303132722
1.79785152,5.45918032
1.799948132,3.860029215
1.800455657,3.926673467
1.801159406,1.59826796
1.801449125,5.564923254
1.802178224,2.467546089
1.802250901,0.063602986
1.802337792,5.336994359
1.80442673,2.39959316
1.80540038,3.25729417
1.805829574,0.852988906
1.80627288,4.60204713
1.80652367,5.59712563
1.806604088,4.691692554
1.80677738,0.88134052
1.807073525,3.09662903
1.807849711,1.352617565
1.807947187,3.914761537
1.808178354,0.644891144
1.808915946,4.852937018
1.809130894,2.348179244
1.810112773,1.590474172
1.81027643,2.17038942
1.81138535,0.709004966
1.8114709,1.470547624
1.81165897,5.54102922
1.81247521,3.93471512
1.814196594,4.758187521
1.815848301,0.878058724
1.815895488,5.556058583
1.815939586,2.977832931
1.816211249,1.488323681
1.816479113,1.553550469
1.816503491,3.173058773
1.817779897,3.183431741
1.818589891,1.494026044
1.818671151,5.519620151
1.81882318,3.2752722
1.819990313,1.586989726
1.820786048,6.116566064
1.820906429,4.616934905
1.820982634,6.208009029
1.82105135,0.7949772
1.821480689,0.025257384
1.821845031,5.414312943
1.822241498,0.787697376
1.822526709,3.103993046
1.822714783,0.022324265
1.823222547,3.192955735
1.823388969,3.217551528
1.823581923,0.114339236
1.823952981,1.506234626
1.824559882,5.439819617
1.824958511,0.716366959
1.825351437,4.533693543
1.826521528,4.698240927
1.827426974,5.328044279
1.827695616,4.003955386
1.828564307,3.023798149
1.830283232,0.870773939
1.830421505,6.142457333
1.831056294,2.401001667
1.831249719,2.240650352
1.83149488,1.39149765
1.831863659,3.041029458
1.832039517,3.935341044
1.83204669,3.29014069
1.83334345,4.73609751
1.833423193,2.34595277
1.835344241,0.835830972
1.838098074,3.803038007
1.838697871,5.434312493
1.83912319,0.79691521
1.83912942,5.455594443
1.839232985,3.969283513
1.839851043,4.695132212
1.840584089,0.810329635
1.840634393,0.669964881
1.841486761,5.358368146
1.841593224,5.386718241
1.842365623,5.525898463
1.842737161,4.644041874
1.843373988,0.084233298
1.843524992,1.662779963
1.843763449,2.257219374
1.84505165,5.41150592
1.847736503,6.258835256
1.84858166,1.69475939
1.848840824,4.678738823
1.849456372,5.455758227
1.84997121,3.8528598
1.850474257,4.796099437
1.850894113,6.250838069
1.851478564,5.399138015
1.851603196,4.694894768
1.851609492,4.648230682
1.85294338,3.8057412
1.854012847,5.422240775
1.85410052,6.20771705
1.856139258,1.694841153
1.86049303,3.078717765
1.861327759,4.822079122
1.861696308,3.030091491
1.861898825,0.116099606
1.861924334,3.242333256
1.861938083,4.635274408
1.86227539,1.54489119
1.864335919,0.682419155
1.864433832,1.490069485
1.864483043,0.690469979
1.864717897,6.27136538
1.86511671,3.88218528
1.86528484,1.67174609
1.865682751,5.535421064
1.866943717,1.705198557
1.867241969,3.260647688
1.867563521,5.491896993
1.8681539,6.27904938
1.868516144,4.65481114
1.868933607,1.704409833
1.87056646,3.84033427
1.870982218,2.295170596
1.871217257,3.854432924
1.87142149,0.10200254
1.872364418,2.345355131
1.87329332,2.31863868
1.874683598,6.245048695
1.87490077,2.29215123
1.875133695,4.631677468
1.87566133,5.49811784
1.878568939,5.4128335
1.880761204,6.228946412
1.88087769,5.73595684
1.880878233,3.26464783
1.881864369,3.267596985
1.88838124,2.37294432
1.892414635,0.124524639
1.899901165,4.791048195
1.90337148,0.821314933
1.91076701,3.226266343
1.91087323,0.11130365
1.917390516,3.210849591
1.922359726,0.085106345
1.92899435,4.95487129
1.93668244,3.46088766
1.937906764,4.029321913
1.94238495,3.202473
1.944467059,0.071476684
1.944812881,2.705167888
1.982787033,2.903376391
1.982946938,0.042566713
1.983445794,3.629025497
1.98377113,2.439422012
1.983783156,3.973885158
1.983910806,5.728090654
1.984102984,6.16566048
1.984225686,1.587656779
1.984478236,3.878353144
1.986424506,2.353020579
1.986671068,5.369780476
1.988366453,3.700637983
1.988622572,2.510349853
1.989416562,4.014410681
1.989441284,0.966023239
1.989546127,3.856063982
1.99011386,3.63315098
1.99255337,5.231253665
1.99278961,5.44027413
1.992913904,0.551500734
1.993437858,6.120978646
1.993567993,4.449218886
1.994019852,1.265985818
1.994140694,3.628196809
1.99442035,3.12433514
1.99444977,0.944340408
1.995115881,5.935350871
1.99535534,4.707609433
1.995443525,1.463554852
1.995459613,2.086487978
1.995675377,0.643031722
1.99692853,1.41159295
1.99734158,5.388484881
1.997979433,0.584099017
1.99813831,2.9969756
1.998660986,1.591505525
1.999405802,2.134334143
1.99959606,0.30300761
2.000001051,1.385408184
2.000645251,0.599644758
2.00065848,0.75307863
2.000726868,2.849417544
2.00085452,5.67977151
2.00086414,5.97046265
2.001290009,5.174618967
2.001554538,0.871694215
2.002092418,6.110598087
2.00213221,2.95513747
2.00223847,4.596451763
2.002912794,0.586716585
2.003222441,0.67738632
2.003657834,4.625180519
2.003753228,2.286850047
2.003988991,5.439260412
2.00424492,0.832766463
2.004614563,3.440417155
2.005045388,5.703156588
2.005113255,5.01221973
2.00573244,2.5831964
2.00627256,2.499938021
2.006673665,4.617952623
2.006804679,5.59396105
2.007314224,2.409571573
2.007494205,0.62089843
2.007606655,0.800005949
2.007790081,4.424620932
2.008010869,5.968744005
2.008197231,5.453591178
2.008198969,5.356690975
2.008722255,2.461339274
2.00872487,0.67456699
2.008938055,3.010103876
2.009252849,6.183611783
2.009299191,3.154291224
2.009720933,5.935934322
2.01015156,2.560405251
2.010215004,5.438519016
2.01091204,0.75280395
2.011031781,4.696916153
2.011151001,3.802998031
2.01124273,2.08847395
2.011578521,5.463417713
2.011759737,0.743456841
2.012004793,3.781426595
2.01203201,3.601847335
2.0124511,1.403514771
2.012841772,0.919039183
2.012961182,4.444786685
2.013021784,1.3913398
2.01358402,3.68583171
2.01358833,4.364621976
2.013765742,4.584056942
2.014303199,2.853191128
2.014438766,5.293875947
2.01472334,5.58617918
2.015110327,4.010238418
2.01539562,3.26719825
2.015867523,0.470639118
2.016766123,0.943565215
2.017208318,2.013087909
2.017489507,3.780614117
2.017928988,5.976044656
2.018136044,4.748837915
2.018259536,2.883689733
2.018447227,0.745833319
2.01863049,2.92266815
2.019178898,1.880190033
2.01935633,3.65471591
2.019390817,2.23359245
2.0197019,0.81501715
2.020148898,5.695489304
2.020154529,3.821441718
2.020342975,2.418617411
2.020725072,6.069890881
2.020852005,2.975703063
2.02087011,1.43969553
2.021610672,5.595861345
2.02163291,1.397829729
2.02170874,4.42319604
2.021739851,5.649074076
2.022008209,6.090926881
2.022319085,1.362082762
2.022590393,4.524319015
2.022715159,2.584491208
2.023081166,5.165941493
2.02308669,3.76796219
2.02353716,3.13427901
2.02370842,3.94501757
2.023842247,3.702013662
2.023935722,6.270072786
2.02440361,3.86886478
2.024776525,0.974081932
2.024992249,2.995718452
2.025269754,5.580814794
2.025389839,1.275999344
2.025654862,1.458616291
2.026033815,4.427913983
2.02637648,4.7382738
2.026566771,0.014261857
2.026913566,4.192357804
2.026940581,5.724689219
2.027019393,3.725725134
2.027752352,3.631065827
2.02776774,1.00320571
2.027934287,6.168985077
2.02859828,1.88072847
2.02869707,1.03310711
2.02924939,2.30669268
2.02999198,0.67828784
